PARID,neighbourhood_group,zipcode,neighbourhood,hotel_counts_per_neighbourhood
1007840054,Manhattan,10001,Chelsea,185
1007850023,Manhattan,10001,Chelsea,185
1007880009,Manhattan,10018,Hell's Kitchen,292
1007890069,Manhattan,10018,Hell's Kitchen,292
1007890078,Manhattan,10018,Hell's Kitchen,292
1007990024,Manhattan,10011,Chelsea,185
1007990046,Manhattan,10011,Chelsea,185
1007990063,Manhattan,10011,Chelsea,185
1008000049,Manhattan,10001,Chelsea,185
1008000050,Manhattan,10011,Chelsea,185
1008000071,Manhattan,10001,Chelsea,185
1008010071,Manhattan,10001,Chelsea,185
1008011204,Manhattan,10001,Chelsea,185
1008020026,Manhattan,10001,Chelsea,185
1008020061,Manhattan,10001,Chelsea,185
1008020078,Manhattan,10001,Chelsea,185
1008030049,Manhattan,10001,Chelsea,185
1008030058,Manhattan,10001,Chelsea,185
1008030062,Manhattan,10001,Chelsea,185
1008040020,Manhattan,10001,Chelsea,185
1008040022,Manhattan,10001,Chelsea,185
1008040024,Manhattan,10001,Chelsea,185
1008040032,Manhattan,10001,Chelsea,185
1008040034,Manhattan,10001,Chelsea,185
1008040054,Manhattan,10001,Chelsea,185
1008051103,Manhattan,10001,Chelsea,185
1008060013,Manhattan,10001,Chelsea,185
1008060052,Manhattan,10001,Chelsea,185
1008060076,Manhattan,10001,Chelsea,185
1008081001,Manhattan,10001,Chelsea,185
1008121001,Manhattan,10018,Hell's Kitchen,292
1008141001,Manhattan,10018,Hell's Kitchen,292
1008150020,Manhattan,10018,Hell's Kitchen,292
1008180076,Manhattan,10011,Chelsea,185
1008260017,Manhattan,10010,Gramercy,34
1008260024,Manhattan,10010,Gramercy,34
1008260055,Manhattan,10010,Gramercy,34
1008280025,Manhattan,10001,Chelsea,185
1008280053,Manhattan,10001,Chelsea,185
1008290014,Manhattan,10001,Chelsea,185
1008290050,Manhattan,10001,Chelsea,185
1008300017,Manhattan,10001,Chelsea,185
1008300024,Manhattan,10001,Chelsea,185
1008300037,Manhattan,10001,Chelsea,185
1008300054,Manhattan,10001,Chelsea,185
1008300067,Manhattan,10001,Chelsea,185
1008300073,Manhattan,10001,Chelsea,185
1008310068,Manhattan,10001,Chelsea,185
1008320044,Manhattan,10001,Chelsea,185
1008320049,Manhattan,10001,Chelsea,185
1008320062,Manhattan,10001,Chelsea,185
1008320066,Manhattan,10001,Chelsea,185
1008330028,Manhattan,10001,Chelsea,185
1008330049,Manhattan,10001,Chelsea,185
1008340011,Manhattan,10001,Chelsea,185
1008340016,Manhattan,10001,Chelsea,185
1008340029,Manhattan,10001,Chelsea,185
1008360065,Manhattan,10001,Chelsea,185
1008361104,Manhattan,10001,Chelsea,185
1008370001,Manhattan,10001,Chelsea,185
1008370006,Manhattan,10001,Chelsea,185
1008370009,Manhattan,10001,Chelsea,185
1008370015,Manhattan,10001,Chelsea,185
1008370067,Manhattan,10018,Hell's Kitchen,292
1008370072,Manhattan,10018,Hell's Kitchen,292
1008370074,Manhattan,10018,Hell's Kitchen,292
1008370078,Manhattan,10018,Hell's Kitchen,292
1008380054,Manhattan,10018,Hell's Kitchen,292
1008381004,Manhattan,10018,Hell's Kitchen,292
1008381005,Manhattan,10018,Hell's Kitchen,292
1008381202,Manhattan,10018,Hell's Kitchen,292
1008390021,Manhattan,10018,Hell's Kitchen,292
1008390024,Manhattan,10018,Hell's Kitchen,292
1008390027,Manhattan,10018,Hell's Kitchen,292
1008390033,Manhattan,10018,Hell's Kitchen,292
1008390067,Manhattan,10018,Hell's Kitchen,292
1008400001,Manhattan,10018,Hell's Kitchen,292
1008400006,Manhattan,10018,Hell's Kitchen,292
1008400016,Manhattan,10018,Hell's Kitchen,292
1008400026,Manhattan,10018,Hell's Kitchen,292
1008400030,Manhattan,10018,Hell's Kitchen,292
1008400081,Manhattan,10018,Hell's Kitchen,292
1008410071,Manhattan,10018,Hell's Kitchen,292
1008411001,Manhattan,10018,Hell's Kitchen,292
1008430022,Manhattan,10003,East Village,76
1008480014,Manhattan,10003,East Village,76
1008530001,Manhattan,10010,Gramercy,34
1008570007,Manhattan,10016,Kips Bay,87
1008570017,Manhattan,10016,Kips Bay,87
1008580017,Manhattan,10016,Kips Bay,87
1008580045,Manhattan,10016,Kips Bay,87
1008581201,Manhattan,10005,Financial District,95
1008590026,Manhattan,10016,Kips Bay,87
1008590075,Manhattan,10016,Kips Bay,87
1008600037,Manhattan,10016,Kips Bay,87
1008600061,Manhattan,10016,Kips Bay,87
1008600071,Manhattan,10016,Kips Bay,87
1008600074,Manhattan,10016,Kips Bay,87
1008610010,Manhattan,10016,Kips Bay,87
1008610052,Manhattan,10016,Kips Bay,87
1008610054,Manhattan,10016,Kips Bay,87
1008610066,Manhattan,10016,Kips Bay,87
1008620028,Manhattan,10016,Kips Bay,87
1008630053,Manhattan,10016,Kips Bay,87
1008631002,Manhattan,10016,Kips Bay,87
1008650001,Manhattan,10016,Kips Bay,87
1008670020,Manhattan,10016,Kips Bay,87
1008670042,Manhattan,10016,Kips Bay,87
1008670055,Manhattan,10016,Kips Bay,87
1008680030,Manhattan,10016,Kips Bay,87
1008680036,Manhattan,10016,Kips Bay,87
1008680051,Manhattan,10016,Kips Bay,87
1008680064,Manhattan,10016,Kips Bay,87
1008690025,Manhattan,10016,Kips Bay,87
1008730001,Manhattan,10003,East Village,76
1008730020,Manhattan,10003,East Village,76
1008750067,Manhattan,10003,East Village,76
1008770018,Manhattan,10010,Gramercy,34
1008790023,Manhattan,10010,Gramercy,34
1008790044,Manhattan,10010,Gramercy,34
1008791103,Manhattan,10010,Gramercy,34
1008800009,Manhattan,10010,Gramercy,34
1008800050,Manhattan,10010,Gramercy,34
1008810024,Manhattan,10010,Gramercy,34
1008820001,Manhattan,10016,Kips Bay,87
1008830078,Manhattan,10016,Kips Bay,87
1008850004,Manhattan,10016,Kips Bay,87
1008850006,Manhattan,10016,Kips Bay,87
1008850015,Manhattan,10016,Kips Bay,87
1008860030,Manhattan,10016,Kips Bay,87
1008860075,Manhattan,10016,Kips Bay,87
1008870088,Manhattan,10016,Kips Bay,87
1008921101,Manhattan,10016,Kips Bay,87
1008930025,Manhattan,10016,Kips Bay,87
1008940071,Manhattan,10016,Kips Bay,87
1008940075,Manhattan,10016,Kips Bay,87
1008950034,Manhattan,10016,Kips Bay,87
1008950038,Manhattan,10016,Kips Bay,87
1008950063,Manhattan,10016,Kips Bay,87
1008950079,Manhattan,10016,Kips Bay,87
1008960001,Manhattan,10003,East Village,76
1008960009,Manhattan,10003,East Village,76
1008970012,Manhattan,10003,East Village,76
1008980016,Manhattan,10003,East Village,76
1009040010,Manhattan,10010,Gramercy,34
1009050001,Manhattan,10010,Gramercy,34
1009210006,Manhattan,10003,East Village,76
1009210051,Manhattan,10003,East Village,76
1009290038,Manhattan,10010,Gramercy,34
1009300038,Manhattan,10010,Gramercy,34
1009300041,Manhattan,10010,Gramercy,34
1009310021,Manhattan,10010,Gramercy,34
1009360037,Manhattan,10016,Kips Bay,87
1009930043,Manhattan,10036,Hell's Kitchen,292
1009941103,Manhattan,10036,Hell's Kitchen,292
1009941202,Manhattan,10036,Hell's Kitchen,292
1009960009,Manhattan,10036,Hell's Kitchen,292
1009960014,Manhattan,10036,Hell's Kitchen,292
1009960043,Manhattan,10036,Hell's Kitchen,292
1009960046,Manhattan,10036,Hell's Kitchen,292
1009970010,Manhattan,10036,Hell's Kitchen,292
1009970017,Manhattan,10036,Hell's Kitchen,292
1009970019,Manhattan,10036,Hell's Kitchen,292
1009970047,Manhattan,10036,Hell's Kitchen,292
1009980015,Manhattan,10036,Hell's Kitchen,292
1009980018,Manhattan,10036,Hell's Kitchen,292
1009980023,Manhattan,10036,Hell's Kitchen,292
1009980026,Manhattan,10036,Hell's Kitchen,292
1009980047,Manhattan,10036,Hell's Kitchen,292
1009990017,Manhattan,10036,Hell's Kitchen,292
1009990046,Manhattan,10036,Hell's Kitchen,292
1009990048,Manhattan,10036,Hell's Kitchen,292
1009991001,Manhattan,10036,Hell's Kitchen,292
1009991002,Manhattan,10036,Hell's Kitchen,292
1009991003,Manhattan,10036,Hell's Kitchen,292
1010000001,Manhattan,10036,Hell's Kitchen,292
1010000007,Manhattan,10036,Hell's Kitchen,292
1010000011,Manhattan,10036,Hell's Kitchen,292
1010010006,Manhattan,10036,Hell's Kitchen,292
1010010055,Manhattan,10019,Central Park,1032
1010031002,Manhattan,10019,Central Park,1032
1010050001,Manhattan,10019,Central Park,1032
1010061301,Manhattan,10019,Central Park,1032
1010061302,Manhattan,10019,Central Park,1032
1010061303,Manhattan,10019,Central Park,1032
1010061304,Manhattan,10019,Central Park,1032
1010061305,Manhattan,10019,Central Park,1032
1010070005,Manhattan,10019,Central Park,1032
1010070049,Manhattan,10019,Central Park,1032
1010080001,Manhattan,10019,Central Park,1032
1010080060,Manhattan,10019,Central Park,1032
1010090019,Manhattan,10019,Central Park,1032
1010090037,Manhattan,10019,Central Park,1032
1010090044,Manhattan,10019,Central Park,1032
1010100015,Manhattan,10019,Central Park,1032
1010100029,Manhattan,10019,Central Park,1032
1010100055,Manhattan,10019,Central Park,1032
1010101603,Manhattan,10019,Central Park,1032
1010110001,Manhattan,10019,Central Park,1032
1010111001,Manhattan,10019,Central Park,1032
1010111610,Manhattan,10019,Central Park,1032
1010112001,Manhattan,10019,Central Park,1032
1010120029,Manhattan,10018,Hell's Kitchen,292
1010120037,Manhattan,10036,Hell's Kitchen,292
1010120042,Manhattan,10036,Hell's Kitchen,292
1010139012,Manhattan,10036,Hell's Kitchen,292
1010140055,Manhattan,10036,Hell's Kitchen,292
1010140058,Manhattan,10036,Hell's Kitchen,292
1010161002,Manhattan,10036,Hell's Kitchen,292
1010171003,Manhattan,10036,Hell's Kitchen,292
1010180006,Manhattan,10036,Hell's Kitchen,292
1010180018,Manhattan,10036,Hell's Kitchen,292
1010181001,Manhattan,10036,Hell's Kitchen,292
1010190055,Manhattan,10036,Hell's Kitchen,292
1010191002,Manhattan,10036,Hell's Kitchen,292
1010200046,Manhattan,10036,Hell's Kitchen,292
1010200051,Manhattan,10019,Central Park,1032
1010200057,Manhattan,10019,Central Park,1032
1010201002,Manhattan,10019,Central Park,1032
1010210050,Manhattan,10019,Central Park,1032
1010210052,Manhattan,10019,Central Park,1032
1010211001,Manhattan,10019,Central Park,1032
1010211002,Manhattan,10019,Central Park,1032
1010230018,Manhattan,10019,Central Park,1032
1010230029,Manhattan,10019,Central Park,1032
1010250044,Manhattan,10019,Central Park,1032
1010260012,Manhattan,10019,Central Park,1032
1010260041,Manhattan,10019,Central Park,1032
1010261101,Manhattan,10019,Central Park,1032
1010270009,Manhattan,10019,Central Park,1032
1010270060,Manhattan,10019,Central Park,1032
1010270063,Manhattan,10019,Central Park,1032
1010271101,Manhattan,10019,Central Park,1032
1010271126,Manhattan,10019,Central Park,1032
1010271127,Manhattan,10019,Central Park,1032
1010271128,Manhattan,10019,Central Park,1032
1010271129,Manhattan,10019,Central Park,1032
1010271130,Manhattan,10019,Central Park,1032
1010271131,Manhattan,10019,Central Park,1032
1010271132,Manhattan,10019,Central Park,1032
1010271133,Manhattan,10019,Central Park,1032
1010271134,Manhattan,10019,Central Park,1032
1010271135,Manhattan,10019,Central Park,1032
1010271136,Manhattan,10019,Central Park,1032
1010271137,Manhattan,10019,Central Park,1032
1010271138,Manhattan,10019,Central Park,1032
1010271139,Manhattan,10019,Central Park,1032
1010271140,Manhattan,10019,Central Park,1032
1010271141,Manhattan,10019,Central Park,1032
1010271142,Manhattan,10019,Central Park,1032
1010271143,Manhattan,10019,Central Park,1032
1010271144,Manhattan,10019,Central Park,1032
1010271154,Manhattan,10019,Central Park,1032
1010271155,Manhattan,10019,Central Park,1032
1010271156,Manhattan,10019,Central Park,1032
1010271157,Manhattan,10019,Central Park,1032
1010271158,Manhattan,10019,Central Park,1032
1010271159,Manhattan,10019,Central Park,1032
1010271160,Manhattan,10019,Central Park,1032
1010271161,Manhattan,10019,Central Park,1032
1010271162,Manhattan,10019,Central Park,1032
1010271163,Manhattan,10019,Central Park,1032
1010271164,Manhattan,10019,Central Park,1032
1010271165,Manhattan,10019,Central Park,1032
1010271166,Manhattan,10019,Central Park,1032
1010271167,Manhattan,10019,Central Park,1032
1010271168,Manhattan,10019,Central Park,1032
1010271169,Manhattan,10019,Central Park,1032
1010271170,Manhattan,10019,Central Park,1032
1010271171,Manhattan,10019,Central Park,1032
1010271172,Manhattan,10019,Central Park,1032
1010271173,Manhattan,10019,Central Park,1032
1010271174,Manhattan,10019,Central Park,1032
1010271175,Manhattan,10019,Central Park,1032
1010271176,Manhattan,10019,Central Park,1032
1010271177,Manhattan,10019,Central Park,1032
1010271178,Manhattan,10019,Central Park,1032
1010271179,Manhattan,10019,Central Park,1032
1010271180,Manhattan,10019,Central Park,1032
1010271181,Manhattan,10019,Central Park,1032
1010271182,Manhattan,10019,Central Park,1032
1010271183,Manhattan,10019,Central Park,1032
1010271184,Manhattan,10019,Central Park,1032
1010271185,Manhattan,10019,Central Park,1032
1010271186,Manhattan,10019,Central Park,1032
1010271187,Manhattan,10019,Central Park,1032
1010271188,Manhattan,10019,Central Park,1032
1010271189,Manhattan,10019,Central Park,1032
1010271190,Manhattan,10019,Central Park,1032
1010271191,Manhattan,10019,Central Park,1032
1010271192,Manhattan,10019,Central Park,1032
1010271193,Manhattan,10019,Central Park,1032
1010271194,Manhattan,10019,Central Park,1032
1010271195,Manhattan,10019,Central Park,1032
1010271196,Manhattan,10019,Central Park,1032
1010271197,Manhattan,10019,Central Park,1032
1010271198,Manhattan,10019,Central Park,1032
1010271199,Manhattan,10019,Central Park,1032
1010271200,Manhattan,10019,Central Park,1032
1010271201,Manhattan,10019,Central Park,1032
1010271202,Manhattan,10019,Central Park,1032
1010271203,Manhattan,10019,Central Park,1032
1010271204,Manhattan,10019,Central Park,1032
1010271205,Manhattan,10019,Central Park,1032
1010271206,Manhattan,10019,Central Park,1032
1010271207,Manhattan,10019,Central Park,1032
1010271208,Manhattan,10019,Central Park,1032
1010271209,Manhattan,10019,Central Park,1032
1010271210,Manhattan,10019,Central Park,1032
1010271211,Manhattan,10019,Central Park,1032
1010271212,Manhattan,10019,Central Park,1032
1010271213,Manhattan,10019,Central Park,1032
1010271214,Manhattan,10019,Central Park,1032
1010271215,Manhattan,10019,Central Park,1032
1010271216,Manhattan,10019,Central Park,1032
1010271217,Manhattan,10019,Central Park,1032
1010271218,Manhattan,10019,Central Park,1032
1010271219,Manhattan,10019,Central Park,1032
1010271220,Manhattan,10019,Central Park,1032
1010271221,Manhattan,10019,Central Park,1032
1010271222,Manhattan,10019,Central Park,1032
1010271223,Manhattan,10019,Central Park,1032
1010271224,Manhattan,10019,Central Park,1032
1010271225,Manhattan,10019,Central Park,1032
1010271226,Manhattan,10019,Central Park,1032
1010271227,Manhattan,10019,Central Park,1032
1010271228,Manhattan,10019,Central Park,1032
1010271229,Manhattan,10019,Central Park,1032
1010271230,Manhattan,10019,Central Park,1032
1010271231,Manhattan,10019,Central Park,1032
1010271232,Manhattan,10019,Central Park,1032
1010271233,Manhattan,10019,Central Park,1032
1010271234,Manhattan,10019,Central Park,1032
1010271235,Manhattan,10019,Central Park,1032
1010271236,Manhattan,10019,Central Park,1032
1010271237,Manhattan,10019,Central Park,1032
1010271238,Manhattan,10019,Central Park,1032
1010271239,Manhattan,10019,Central Park,1032
1010271240,Manhattan,10019,Central Park,1032
1010271241,Manhattan,10019,Central Park,1032
1010271242,Manhattan,10019,Central Park,1032
1010271243,Manhattan,10019,Central Park,1032
1010271244,Manhattan,10019,Central Park,1032
1010271245,Manhattan,10019,Central Park,1032
1010271246,Manhattan,10019,Central Park,1032
1010271247,Manhattan,10019,Central Park,1032
1010271248,Manhattan,10019,Central Park,1032
1010271249,Manhattan,10019,Central Park,1032
1010271250,Manhattan,10019,Central Park,1032
1010271251,Manhattan,10019,Central Park,1032
1010271252,Manhattan,10019,Central Park,1032
1010271253,Manhattan,10019,Central Park,1032
1010271254,Manhattan,10019,Central Park,1032
1010271255,Manhattan,10019,Central Park,1032
1010271256,Manhattan,10019,Central Park,1032
1010271257,Manhattan,10019,Central Park,1032
1010271258,Manhattan,10019,Central Park,1032
1010271259,Manhattan,10019,Central Park,1032
1010271260,Manhattan,10019,Central Park,1032
1010271261,Manhattan,10019,Central Park,1032
1010271262,Manhattan,10019,Central Park,1032
1010271263,Manhattan,10019,Central Park,1032
1010271264,Manhattan,10019,Central Park,1032
1010271265,Manhattan,10019,Central Park,1032
1010271266,Manhattan,10019,Central Park,1032
1010271267,Manhattan,10019,Central Park,1032
1010271268,Manhattan,10019,Central Park,1032
1010271269,Manhattan,10019,Central Park,1032
1010271270,Manhattan,10019,Central Park,1032
1010271271,Manhattan,10019,Central Park,1032
1010271272,Manhattan,10019,Central Park,1032
1010271273,Manhattan,10019,Central Park,1032
1010271274,Manhattan,10019,Central Park,1032
1010271275,Manhattan,10019,Central Park,1032
1010271276,Manhattan,10019,Central Park,1032
1010271277,Manhattan,10019,Central Park,1032
1010271278,Manhattan,10019,Central Park,1032
1010271279,Manhattan,10019,Central Park,1032
1010271280,Manhattan,10019,Central Park,1032
1010271281,Manhattan,10019,Central Park,1032
1010271282,Manhattan,10019,Central Park,1032
1010271283,Manhattan,10019,Central Park,1032
1010271284,Manhattan,10019,Central Park,1032
1010271285,Manhattan,10019,Central Park,1032
1010271286,Manhattan,10019,Central Park,1032
1010271287,Manhattan,10019,Central Park,1032
1010271288,Manhattan,10019,Central Park,1032
1010271289,Manhattan,10019,Central Park,1032
1010271290,Manhattan,10019,Central Park,1032
1010271291,Manhattan,10019,Central Park,1032
1010271292,Manhattan,10019,Central Park,1032
1010271293,Manhattan,10019,Central Park,1032
1010271294,Manhattan,10019,Central Park,1032
1010271295,Manhattan,10019,Central Park,1032
1010271296,Manhattan,10019,Central Park,1032
1010271297,Manhattan,10019,Central Park,1032
1010271298,Manhattan,10019,Central Park,1032
1010271299,Manhattan,10019,Central Park,1032
1010271300,Manhattan,10019,Central Park,1032
1010271301,Manhattan,10019,Central Park,1032
1010271302,Manhattan,10019,Central Park,1032
1010271303,Manhattan,10019,Central Park,1032
1010271304,Manhattan,10019,Central Park,1032
1010271305,Manhattan,10019,Central Park,1032
1010271306,Manhattan,10019,Central Park,1032
1010271307,Manhattan,10019,Central Park,1032
1010271308,Manhattan,10019,Central Park,1032
1010271309,Manhattan,10019,Central Park,1032
1010271310,Manhattan,10019,Central Park,1032
1010271311,Manhattan,10019,Central Park,1032
1010271312,Manhattan,10019,Central Park,1032
1010271313,Manhattan,10019,Central Park,1032
1010271314,Manhattan,10019,Central Park,1032
1010271315,Manhattan,10019,Central Park,1032
1010271316,Manhattan,10019,Central Park,1032
1010271317,Manhattan,10019,Central Park,1032
1010271318,Manhattan,10019,Central Park,1032
1010271319,Manhattan,10019,Central Park,1032
1010271320,Manhattan,10019,Central Park,1032
1010271321,Manhattan,10019,Central Park,1032
1010271322,Manhattan,10019,Central Park,1032
1010271323,Manhattan,10019,Central Park,1032
1010271324,Manhattan,10019,Central Park,1032
1010271325,Manhattan,10019,Central Park,1032
1010271326,Manhattan,10019,Central Park,1032
1010271327,Manhattan,10019,Central Park,1032
1010271328,Manhattan,10019,Central Park,1032
1010271329,Manhattan,10019,Central Park,1032
1010271330,Manhattan,10019,Central Park,1032
1010271331,Manhattan,10019,Central Park,1032
1010271332,Manhattan,10019,Central Park,1032
1010271333,Manhattan,10019,Central Park,1032
